x1,y
1.8236472945891782,-68.38088754622702
1.8436873747494988,-68.95005348411176
1.8637274549098195,-69.47725718424616
1.8837675350701402,-69.96315466303794
1.9038076152304608,-70.40839806602078
1.9238476953907815,-70.81363566785411
1.9438877755511021,-71.17951187232313
1.9639278557114228,-71.50666721233888
1.9839679358717435,-71.795738349938
2.004008016032064,-72.04735807628315
2.024048096192385,-72.26215531166261
2.0440881763527052,-72.4407551054905
2.064128256513026,-72.58377863630676
2.0841683366733466,-72.69184321177704
2.1042084168336674,-72.76556226869283
2.124248496993988,-72.80554537297138
2.1442885771543083,-72.81239821965573
2.164328657314629,-72.78672263291467
2.1843687374749496,-72.72911656604282
2.2044088176352705,-72.64017410146057
2.224448897795591,-72.52048545071409
2.244488977955912,-72.37063695447534
2.2645290581162323,-72.19121108254205
2.284569138276553,-71.98278643383773
2.3046092184368736,-71.7459377364117
2.3246492985971945,-71.48123584743902
2.344689378757515,-71.18924775322058
2.3647294589178354,-70.87053656918305
2.3847695390781563,-70.52566153987881
2.4048096192384767,-70.15517803898618
2.4248496993987976,-69.75963756930905
2.444889779559118,-69.3395877627773
2.464929859719439,-68.89557238044642
2.4849699398797593,-68.42813131249783
2.50501002004008,-67.93780057823865
2.5250501002004007,-67.42511232610177
2.5450901803607215,-66.89059483364593
2.565130260521042,-66.33477250755564
2.5851703406813624,-65.75816588364113
2.6052104208416833,-65.16129162683842
2.6252505010020037,-64.54466253120943
2.6452905811623246,-63.90878751994172
2.665330661322645,-63.25417164534873
2.685370741482966,-62.58131608886963
2.7054108216432864,-61.89071816106943
2.7254509018036073,-61.182871301638826
2.7454909819639277,-60.458265079394415
2.7655310621242486,-59.71738519227847
2.785571142284569,-58.96071346735913
2.8056112224448895,-58.188727860830255
2.8256513026052104,-57.40190245801154
2.845691382765531,-56.60070747334847
2.8657314629258517,-55.785609250412215
2.885771543086172,-54.95707026189987
2.905811623246493,-54.11554910963418
2.9258517034068134,-53.261500524563765
2.9458917835671343,-52.39537536676298
2.9659318637274548,-51.517620625432016
2.9859719438877756,-50.62867941889679
3.006012024048096,-49.728990994609056
3.0260521042084165,-48.81899072914629
3.0460921843687374,-47.89911012821177
3.066132264529058,-46.96977682663459
3.0861723446893787,-46.03141458836961
3.106212424849699,-45.08444330649746
3.12625250501002,-44.129279003224575
3.1462925851703405,-43.16633382988318
3.1663326653306614,-42.196016066931215
3.186372745490982,-41.218730123952525
3.2064128256513023,-40.234876539656604
3.226452905811623,-39.24485198187882
3.2464929859719436,-38.2490492475803
3.2665330661322645,-37.247857262847944
3.286573146292585,-36.24166108289447
3.306613226452906,-35.2308418920583
3.3266533066132262,-34.215777003803765
3.346693386773547,-33.19683986072084
3.3667334669338675,-32.1744000345254
3.3867735470941884,-31.148823226059005
3.406813627254509,-30.1204712652891
3.4268537074148293,-29.08970211130885
3.44689378757515,-28.056869852337172
3.4669338677354706,-27.02232470571887
3.4869739478957915,-25.98641301792441
3.507014028056112,-24.949477264550143
3.527054108216433,-23.911856050318146
3.5470941883767533,-22.87388410907631
3.567134268537074,-21.83589230379827
3.5871743486973946,-20.79820762658351
3.6072144288577155,-19.76115319865721
3.627254509018036,-18.725048270370433
3.6472945891783564,-17.690208221199928
3.6673346693386772,-16.656944559748272
3.6873747494989977,-15.625564923743864
3.7074148296593186,-14.596373080040804
3.727454909819639,-13.569668924619066
3.74749498997996,-12.545748482584315
3.7675350701402803,-11.52490390816809
3.787575150300601,-10.507423484727623
3.8076152304609217,-9.493591624746019
3.8276553106212425,-8.483688869832083
3.847695390781563,-7.477991890720484
3.8677354709418834,-6.476773487271619
3.8877755511022043,-5.480302588471654
3.9078156312625247,-4.488844252432615
3.9278557114228456,-3.502659666392215
3.947895791583166,-2.5220061467140487
3.967935871743487,-1.5471371388874016
3.9879759519038074,-0.5783022175274279
4.008016032064128,0.38425291362499747
4.028056112224449,1.3402864217032167
4.04809619238477,2.289560344714745
4.06813627254509,3.231840591541295
4.0881763527054105,4.16689694193892
4.108216432865731,5.094503046537766
4.128256513026052,6.014436426842234
4.148296593186372,6.926478475230906
4.168336673346693,7.830414454956698
4.188376753507014,8.726033500146624
4.208416833667335,9.613128615801951
4.228456913827655,10.49149667779813
4.248496993987976,11.360938432884936
4.268537074148297,12.221258498686256
4.288577154308617,13.072265363700183
4.3086172344689375,13.913771387299148
4.328657314629258,14.74559279972968
4.348697394789579,15.567549702112565
4.368737474949899,16.37946606644277
4.38877755511022,17.181169735589584
4.408817635270541,17.97249242329641
4.428857715430862,18.753269714180895
4.448897795591182,19.523341063734875
4.468937875751503,20.282549798324503
4.488977955911824,21.030743115190045
4.509018036072144,21.76777208244599
4.529058116232465,22.493491639081135
4.5490981963927855,23.2077605949584
4.569138276553106,23.91044163081495
4.589178356713426,24.60140129826214
4.609218436873747,25.280510019785634
4.629258517034068,25.947642088745216
4.649298597194389,26.602675669374918
4.669338677354709,27.24549279678297
4.68937875751503,27.87597937695189
4.709418837675351,28.494025186738327
4.729458917835671,29.09952387387317
4.749498997995992,29.692372956961574
4.7695390781563125,30.272473825482855
4.789579158316633,30.83973173979055
4.809619238476953,31.39405583111242
4.829659318637274,31.935359101550485
4.849699398797595,32.463558424080915
4.869739478957916,32.97857454255414
4.889779559118236,33.48033207169477
4.909819639278557,33.968759497101686
4.929859719438878,34.44378917524793
4.949899799599198,34.90535733348078
4.969939879759519,35.35340407002176
4.98997995991984,35.78787335396658
5.01002004008016,36.20871302528516
5.03006012024048,36.61587479482162
5.050100200400801,37.009314244294394
5.070140280561122,37.388990826296016
5.090180360721443,37.7548678642933
5.110220440881763,38.106912552627236
5.130260521042084,38.4450959565131
5.150300601202405,38.7693930120403
5.170340681362725,39.07978252617251
5.190380761523046,39.37624717674762
5.210420841683367,39.65877351247773
5.2304609218436875,39.927351952949145
5.2505010020040075,40.181976788622386
5.270541082164328,40.42264618083223
5.290581162324649,40.649362161787614
5.31062124248497,40.862130634571734
5.33066132264529,41.060961373141964
5.350701402805611,41.245868022329944
5.370741482965932,41.416868097841494
5.390781563126252,41.57398298625665
5.410821643286573,41.71723794502969
5.430861723446894,41.84666210248909
5.4509018036072145,41.962288457837545
5.4709418837675345,42.06415388115196
5.490981963927855,42.15229911338348
5.511022044088176,42.226768766357445
5.531062124248497,42.2876113227734
5.551102204408817,42.33487913620514
5.571142284569138,42.368628431100674
5.591182364729459,42.388919302782185
5.611222444889779,42.39581571744612
5.6312625250501,42.38938551216312
5.651302605210421,42.369700394878045
5.671342685370742,42.33683594440998
5.691382765531062,42.29087161045221
5.7114228456913825,42.23189071357225
5.731462925851703,42.15998044521183
5.751503006012024,42.07523186768689
5.771543086172344,41.9777399141876
5.791583166332665,41.86760338877832
5.811623246492986,41.74492496639767
5.831663326653306,41.609811192858444
5.851703406813627,41.46237248484767
5.871743486973948,41.30272312992659
5.891783567134269,41.13098128653068
5.911823647294589,40.9472689839696
5.9318637274549095,40.75171212242724
5.95190380761523,40.544440472961725
5.971943887775551,40.325587677505375
5.991983967935871,40.09529124886474
6.012024048096192,39.853692570720575
6.032064128256513,39.60093689762785
6.052104208416833,39.337173355015764
6.072144288577154,39.06255493918773
6.092184368737475,38.77723851732135
6.112224448897796,38.4813848274685
6.132264529058116,38.17515847855523
6.152304609218437,37.858727950381805
6.1723446893787575,37.53226559362272
6.192384769539078,37.195947629826684
6.212424849699398,36.84995415141664
6.232464929859719,36.4944691216897
6.25250501002004,36.129680374817234
6.27254509018036,35.755779615844844
6.292585170340681,35.372962420692275
6.312625250501002,34.98142823615356
6.332665330661323,34.58138037989693
6.352705410821643,34.17302604046482
6.372745490981964,33.75657627727388
6.3927855711422845,33.33224602061498
6.4128256513026045,32.90025407165325
6.432865731462925,32.460823102427945
6.452905811623246,32.01417965585261
6.472945891783567,31.56055414571499
6.492985971943887,31.100180856677053
6.513026052104208,30.633297944274943
6.533066132264529,30.160147434919075
6.55310621242485,29.68097522589404
6.57314629258517,29.19603108535869
6.593186372745491,28.705568652346027
6.613226452905812,28.20984543676332
6.633266533066132,27.709122819392075
6.6533066132264524,27.203666051887925
6.673346693386773,26.693744256780803
6.693386773547094,26.179630427474837
6.713426853707414,25.661601428248385
6.733466933867735,25.139937994253952
6.753507014028056,24.614924731518347
6.773547094188377,24.086850116942546
6.793587174348697,23.55600649830178
6.813627254509018,23.022690094245426
6.833667334669339,22.48720099429715
6.853707414829659,21.949843158854826
6.8737474949899795,21.410924419190483
6.8937875751503,20.870756477450424
6.913827655310621,20.32965490665516
6.933867735470941,19.78793915069944
6.953907815631262,19.245932524352146
6.973947895791583,18.703962213256464
6.993987975951904,18.162359273929763
7.014028056112224,17.621458633763645
7.034068136272545,17.08159909102388
7.054108216432866,16.543123314850508
7.074148296593186,16.006377845257784
7.0941883767535066,15.471713093134122
7.114228456913827,14.939483340242212
7.134268537074148,14.410046739218945
7.154308617234468,13.883765313575445
7.174348697394789,13.361004957696984
7.19438877755511,12.842135436843124
7.214428857715431,12.327530387147618
7.234468937875751,11.81756731561846
7.254509018036072,11.31262760013779
7.274549098196393,10.81309648946203
7.294589178356713,10.319363103221823
7.314629258517034,9.831820431921965
7.3346693386773545,9.350865336941528
7.354709418837675,8.87689855053378
7.374749498997995,8.410324675826228
7.394789579158316,7.9515521868205346
7.414829659318637,7.500993428392637
7.434869739478958,7.059064616292671
7.454909819639278,6.626185837145008
7.474949899799599,6.202781048448178
7.49498997995992,5.789278078574986
7.51503006012024,5.38610862677245
7.535070140280561,4.993708263161753
7.5551102204408815,4.612516428738346
7.575150300601202,4.242976435371884
7.595190380761522,3.8855354658062478
7.615230460921843,3.5406445736594905
7.635270541082164,3.2087586834239294
7.655310621242485,2.890336590466081
7.675350701402805,2.5858409610266944
7.695390781563126,2.2957383322206915
7.715430861723447,2.0204991120372537
7.735470941883767,1.760597579339776
7.755511022044088,1.5165118838658354
7.775551102204409,1.2887240462272609
7.7955911823647295,1.0777199579100858
7.8156312625250495,0.8839893812745682
7.83567134268537,0.7080259495551571
7.855711422845691,0.550327166860545
7.875751503006012,0.411394408173631
7.895791583166332,0.29173291935153656
7.915831663326653,0.19185181712558352
7.935871743486974,0.11226408910132703
7.955911823647294,0.053486593758534984
7.975951903807615,0.016040060451184557
7.995991983967936,0.00044908940747776855
8.016032064128256,0.0072421517298293155
8.036072144288577,0.036951589394871844
8.056112224448897,0.09011361525345417
8.076152304609218,0.1672683130306415
8.09619238476954,0.2689596373257155
8.11623246492986,0.3957354136121745
8.13627254509018,0.5481473382377187
8.1563126252505,0.7267509784243065
8.176352705410821,0.9321057722680735
8.196392785571142,1.164775028739384
8.216432865731463,1.4253259276828196
8.236472945891784,1.7143295198171773
8.256513026052104,2.0323607267354715
8.276553106212425,2.3799983409049337
8.296593186372744,2.7578250256669747
8.316633266533065,3.1664273152373275
8.336673346693386,3.6063956147058387
8.356713426853707,4.078324200036605
8.376753507014028,4.582811218067942
8.396793587174349,5.120458686512378
8.41683366733467,5.6918724939566605
8.436873747494989,6.2976623998616965
8.45691382765531,6.938442034562773
8.47695390781563,7.614828899269237
8.496993987975952,8.327444366064698
8.517034068136272,9.076913677906989
8.537074148296593,9.863865948628149
8.557114228456914,10.68893416293445
8.577154308617233,11.552755176406285
8.597194388777554,12.455969715498508
8.617234468937875,13.399222377539951
8.637274549098196,14.383161630733753
8.657314629258517,15.408439814157244
8.677354709418838,16.475713137762
8.697394789579159,17.585641682373794
8.71743486973948,18.738889399692614
8.737474949899799,19.936124112292575
8.75751503006012,21.178017513622315
8.77755511022044,22.46524516800437
8.797595190380761,23.7984865106356
8.817635270541082,25.17842484758709
8.837675350701403,26.605747355804127
8.857715430861724,28.081145083106225
8.877755511022043,29.60531294818698
8.897795591182364,31.178949740614602
8.917835671342685,32.80275812083111
8.937875751503006,34.4774446201529
8.957915831663327,36.20371964077054
8.977955911823647,37.98229745574886
8.997995991983968,39.813896209026886
9.018036072144287,41.69923791541769
9.038076152304608,43.63904846060905
9.05811623246493,45.634057601162496
9.07815631262525,47.68499896451392
9.098196392785571,49.79261004897343
9.118236472945892,51.95763222372534
9.138276553106213,54.18081072882821
9.158316633266534,56.4628946752148
9.178356713426853,58.80463704469185
9.198396793587174,61.20679468994099
9.218436873747494,63.67012833451742
9.238476953907815,66.19540257285077
9.258517034068136,68.78338587024489
9.278557114228457,71.4348505628778
9.298597194388778,74.15057285780179
9.318637274549097,76.93133283294314
9.338677354709418,79.77791443710304
9.358717434869739,82.69110548995612
9.37875751503006,85.67169768205157
9.39879759519038,88.72048657481272
9.418837675350701,91.83827160053718
9.438877755511022,95.0258560623967
9.458917835671341,98.28404713443705
9.478957915831662,101.61365586157896
9.498997995991983,105.01549715961663
9.519038076152304,108.49038981521873
9.539078156312625,112.0391564859281
9.559118236472946,115.66262370016186
9.579158316633267,119.36162185721128
9.599198396793588,123.13698522724191
9.619238476953907,126.98955195129314
9.639278557114228,130.92016404127963
9.659318637274549,134.92966737998918
9.67935871743487,139.01891172108418
9.69939879759519,143.18875068910125
9.719438877755511,147.44004177945126
9.739478957915832,151.77364635841914
9.759519038076151,156.19042966316383
9.779559118236472,160.6912608017196
9.799599198396793,165.2770127529937
9.819639278557114,169.94856236676804
9.839679358717435,174.7067903636988
9.859719438877756,179.55258133531626
9.879759519038076,184.486823744025
9.899799599198396,189.5104099231033
9.919839679358716,194.6242360767051
9.939879759519037,199.82920227985716
9.959919839679358,205.12621247846087
9.97995991983968,210.51617448929184
10.0,216.0
